name,year,vote_average,page_url,image_url,genres,director,actors,description
Bloodbath Island,2013,0.0,https://www.themoviedb.org/tv/196730,https://image.tmdb.org/t/p/original/sDCV2ftx04sT8EFbQk6Ca0VC6re.jpg,"Drama, War & Politics",,"Hawick Lau Hau-Wai, Sui Junbo, 文梦洋, Duanmu Chong-Hui, Li Yixin","A team of elite female agents, each with a troubled past, undergo brutal training on a remote island to prepare for high-risk missions against Japanese forces. Led by a tough captain and guided by a skilled instructor, they face danger head-on in their fight for their country."
夜隼,2012,0.0,https://www.themoviedb.org/tv/214488,https://image.tmdb.org/t/p/original/8nFevR4Kpq4AqKCBEhXYLD0PYbw.jpg,"Drama, War & Politics",,"Huang Jue, Alan Lau, Ding Liuyuan, Zheng Weili, Song Yu",
Time Goes By,2010,7.1,https://www.themoviedb.org/tv/39892,https://image.tmdb.org/t/p/original/9EdummL201K7rYtcZ5z08yX8NKm.jpg,"Family, Drama, War & Politics",Coşkun Irmak,"Ayça Bingöl, Wilma Elles, Yıldız Çağrı Atiksoy, Aras Bulut Iynemli, Gün Koper","Set in the 1960s, the story of the Akarsu family includes Ali, Cemile and their four children: Berrin, a law student, Aylin and Mete, high school students, and 5 year old Osman. Ali begins an affair with Caroline, a Dutch woman, which leads to the disintegration of the family."
The Hunter,2020,0.0,https://www.themoviedb.org/tv/126488,https://image.tmdb.org/t/p/original/927tEwX1eCMhlJRvG1eETmeBIpK.jpg,"War & Politics, Drama",,"Li Sibo, Yu Zhen, Wang Ting, Li Jian, Qian Didi","In 1943, after surviving a massacre by Japanese forces, Yang Tianzhu, a hunter joins the Eighth Route Army to seek justice. As the enemy builds a secret chemical weapons base, he and his comrades fight to expose and destroy the operation, playing a key role in the liberation of their town."
Ermak,1997,6.0,https://www.themoviedb.org/tv/156070,https://image.tmdb.org/t/p/original/2kPHC6PKuqHWtTYaPTrVrIHijzo.jpg,"War & Politics, Drama",,"Viktor Stepanov, Evgeniy Evstigneev, Nikita Dzhigurda, Irina Alfyorova, Khodzha Durdy Narliyev","The second half of the 16th century, the time of Ivan the Terrible's reign. The story of Yermak Timofeyevich, whose campaign beyond the Urals served to annex the Siberian lands to the Moscow kingdom."
代号叫麻雀,2014,0.0,https://www.themoviedb.org/tv/129713,https://image.tmdb.org/t/p/original/2xFh8OgFLuDp5trU2fhakRH4rL0.jpg,"Drama, War & Politics",,"Ding Jun, Ning Danlin, Guo Tao, Shan Zhang, Wang Shengli",
Valkyria Chronicles 3: The Wound Taken for Someone's Sake,2011,5.5,https://www.themoviedb.org/tv/133479,https://image.tmdb.org/t/p/original/ibIlUr3bv0J2zWIFEosKebZJ5c.jpg,"Animation, War & Politics",,"Masumi Asano, Yuichi Nakamura, Aya Endo","In the year 1935, the continent of Europa is engulfed by the flames of war. This great struggle which takes place between the Empire and the Federation, and which also spills over into neighbouring unaligned countries, will be recorded in history as the 2nd European War.

Gallia is a small country which is sucked into the war when the Empire invades its borders. Stories of Gallia's victorious struggle and of its heroes are well documented in the annals of history.

However, there is one group of heroes who never made the front page. A group whose efforts were pivotal to Gallia's victory. That group is the regular army's Squad 422, codename: Nameless, and this is their story.

~ translated and adapted from official site by Cranston

Note: The episodes were first available for purchase from Playstation Store. The DVD/BD release dates were 29.06.2011 for first and 31.08.2011 for the last volume."
烈火红岩,2010,0.0,https://www.themoviedb.org/tv/275678,https://image.tmdb.org/t/p/original/noWGfHagFYB9vLFuciV4uvlAXqA.jpg,"Drama, War & Politics",,"Chen Rong, Xing Jiadong, Wang Qian, Yuze Li, He Zhengjun",
Sena - Guardians of the Nation,2025,0.0,https://www.themoviedb.org/tv/298187,https://image.tmdb.org/t/p/original/gCVzLTyHzgLDmZejInUtq4FeirN.jpg,"Action & Adventure, Drama, War & Politics",,"Vikram Singh Chauhan, Yashpal Sharma, Rahul Tewari, Anupam Bhattacharya, Neelu Dogra","A dedicated Indian Army Captain and his father are captured by militants in Kashmir, forcing them to reconcile their past differences while planning a daring escape that could save their lives and thwart a terrorist plot."
狐影,2015,0.0,https://www.themoviedb.org/tv/219613,https://image.tmdb.org/t/p/original/iVI0xe40YkAKiJPrvF62N46by2i.jpg,"Drama, War & Politics",,"He Zhengjun, Li Zhuolin, Wang Zitong, Chuangao Hou, Wenqi Zhang",
Final Hit,2012,0.0,https://www.themoviedb.org/tv/111100,https://image.tmdb.org/t/p/original/60fTV6sBCdI0LQh5FDPoxoJjvgM.jpg,"Drama, War & Politics",,"Wang Luoyong, Liu Zhuoling, Ding Yongdai, Liu Yuqiao, Deng Ying",
The Revolver,2016,0.0,https://www.themoviedb.org/tv/127027,https://image.tmdb.org/t/p/original/rM2378ukelPpLphWK56dnZEaIpP.jpg,"Drama, War & Politics",,"Lin Yongjian, Jiang Xin, Song Jia, Zhang Xilin, Zhang Shuangli",
热血军旗,2017,0.0,https://www.themoviedb.org/tv/155776,https://image.tmdb.org/t/p/original/gJZGPoAGtouT8ac6VCiE5DWPAZC.jpg,"War & Politics, Drama",,"Huang Haibing, Guo Guangping, Zhou Huilin, Liu Xiaojie, Cao Lei",
义勇义勇,2013,0.0,https://www.themoviedb.org/tv/156511,https://image.tmdb.org/t/p/original/sirD5EnqvSsZEfMWkAWpzASRxRv.jpg,"Drama, War & Politics",,"Wei Zi, Zhang Hongrui, Zhao Longhao, Liu Qianhan, Zhao Xiaorui",
Through the Sight,2022,10.0,https://www.themoviedb.org/tv/238168,https://image.tmdb.org/t/p/original/lRKgDqW9g1aMj1OCwg2HGARuPE8.jpg,"Drama, War & Politics",,"Pavel Barshak, Mariya Baeva, Vasilisa Semashkova, Polina Pushkaruk, Ekaterina Smirnova","1942, Great Patriotic War. Returning from a mission, experienced snipers brothers Alexey and Yegor Broshin encounter the German high-class sniper Wengler. As a result of the duel, Yegor dies, and Alexey is seriously wounded and ends up in the hospital. Having barely recovered, he rushes to the front, but the medical board declares him unfit. Instead of returning to the front line, the command entrusts Alexey with an unusual task - to teach young female cadets how to be a sniper. Alexey undertakes to train his players harshly, sometimes even cruelly."
毛岸英,2010,0.0,https://www.themoviedb.org/tv/244074,https://image.tmdb.org/t/p/original/ygjtRz83wb0zu2IXID0hjhdaszE.jpg,"Drama, War & Politics",,"Yu Xiaoguang, Wei Daxun, Song Yi","Mao Anying, the son of Mao Zedong, focuses on his deep family ties, devotion to China’s liberation, and his noble internationalist spirit while honoring the ideals of early Communist revolutionaries."
Umi ni kakeru Niji: Yamamoto Isoroku to Nippon Kaigun,1983,0.0,https://www.themoviedb.org/tv/231008,https://image.tmdb.org/t/p/original/9lwu1XQ8TOAsGnUsJMmaak4jtDR.jpg,"War & Politics, Drama",,"Ikko Furuya, Fumi Dan, Kimiko Ikegami, Kanako Higuchi, Noboru Nakaya","The tumultuous life of the fallen Isoroku Yamamoto is depicted, along with his family, friends, and subordinates, his bonds with the women who loved and watched over him, and the sorrows of the nameless people who have disappeared in the torrent of history."
East Side,2023,6.9,https://www.themoviedb.org/tv/220866,https://image.tmdb.org/t/p/original/1iJZrsGBzOHWQOZt3MQczAPbM5X.jpg,"Drama, War & Politics",,"Yehuda Levi, Gefen Kaminer, Neta Riskin, Panos Koronis, Manos Gavras","East Side follows Momi, an ex-Secret Service agent-turned-fixer who plays by his own rules as he brokers shady property deals between the Arab residents of East Jerusalem, and the powerful Jewish groups trying to take control of the area by whatever means possible. Brooding and well-connected, Momi slips between communities with ease. But behind his cool facade, the deadly consequences of his double-dealing are taking their toll, and at the center of his world is 18-year-old autistic daughter Maya."
Vietnam,1987,7.0,https://www.themoviedb.org/tv/40238,https://image.tmdb.org/t/p/original/mGDD4yd1GmEPiiusoxehWk8TZCk.jpg,"War & Politics, Drama",,"Barry Otto, Nicole Kidman, Nicholas Eadie, Veronica Lang, John Polson",The Goddard family is about to be torn apart by the arrival of Australian conscription during the Vietnam War.
伟大的长征,Unknown,0.0,https://www.themoviedb.org/tv/297253,,War & Politics,,"Yu Hewei, Cao Lei, Zhang Tong, Wang Jinsong, Li Naiwen","The Long March (1934-1937): From strategic retreat to victory, showcasing communist resilience under Mao Zedong and Marxism's adaptation to China's revolution."
Washington Week with The Atlantic,1967,9.5,https://www.themoviedb.org/tv/10478,https://image.tmdb.org/t/p/original/iqHg9JkybU8lISs7cEbMyO59fGC.jpg,"News, Talk, War & Politics",,"Jeffrey Goldberg, Paul Anthony","Journalists participate in a round-table discussion of news events in this award-winning public affairs series. It first aired in 1967, making it the longest-running prime-time news and public affairs program on television."
وحلقت الطيور نحو الشرق,2002,0.0,https://www.themoviedb.org/tv/275418,https://image.tmdb.org/t/p/original/2VJ0aFgqykzqeRjmnUqyc1ptHuv.jpg,"War & Politics, Drama",,"Fathy Abdel Wahab, Nourhan, Khaled Zaki, Ahmed Khalil, Sherif Sabry",
Zastava Zhilin,2009,0.0,https://www.themoviedb.org/tv/237516,https://image.tmdb.org/t/p/original/lEDNU5FE7Z6tdCCRCF7yTuXBdW4.jpg,"Drama, War & Politics, Family",,"Alexander Lymarev, Ivan Stebunov, Daniil Spivakovskiy, Ekaterina Vilkova, Ekaterina Malikova","1941. Trying to escape from unhappy love, Pavel Zhilin, a first-year student, gets into the border guard shortly before the Nazi invasion. However, love overtakes him there: having survived the German offensive, Zhilin does everything possible to save his beloved and her newly-made husband."
战火熔炉,2020,8.3,https://www.themoviedb.org/tv/112268,https://image.tmdb.org/t/p/original/hFdokNvnC31qmfXSFlSIIc5JUqj.jpg,"Drama, War & Politics",,"Fu Xinbo, Dong Qi, Leon Li, Sun Haofu, Bu Yuxin",
大染坊续,2016,0.0,https://www.themoviedb.org/tv/229700,https://image.tmdb.org/t/p/original/3g8GoyOqwl7VpixTuk4qYc75Z6l.jpg,"Drama, War & Politics",,"Hou Yong, Gao Shuyao, Yao Anlian, Wang Weihua, Cheng Shi",
官场现形记,1997,9.5,https://www.themoviedb.org/tv/87632,https://image.tmdb.org/t/p/original/x74tJWwFLo6VNRuNqwoVNA8lNL7.jpg,"Drama, War & Politics, Comedy",李宝嘉,"Sun Min, Niu Ben, Lan Tianye, Chuanying Li, Zhao Yiou",
Li Xiangyang's Battle 2,2011,0.0,https://www.themoviedb.org/tv/123979,https://image.tmdb.org/t/p/original/sfyvFIqQU4I5xc1T824MeJUz038.jpg,"Drama, War & Politics",,"Zhang Jiayi, Zhao Longhao, Tian Xiaojie, 丁洋, 袁菲",
Traitor,2022,6.8,https://www.themoviedb.org/tv/210231,https://image.tmdb.org/t/p/original/aC1vaEbJgJFhbed37bb9OE1crTu.jpg,"Crime, Mystery, War & Politics","Ron Leshem, Amit Cohen","Lior Ashkenazi, Oz Zehavi, Niv Sultan, Orna Banai, Adi Alon","After a flight from Tel Aviv to Bangkok vanishes in mid-air, with no signs of an explosion, crash or hijacking, the entire world is left mesmerised. Yonatan Georgy is a recently blind intelligence officer returning to work, tasked with investigating the plane's disappearance - with his wife and children on board. At the same time, families of the passengers start realising they didn't know their loved ones as well as they thought."
延安锄奸,2009,0.0,https://www.themoviedb.org/tv/297662,https://image.tmdb.org/t/p/original/gvnHuqu2IW0ddwtCCr7Jk28T8rn.jpg,War & Politics,,"Jess Zhang Qian, Liu Jin, Wang Kuirong, Yufeng Li, Guo Tiecheng",
摩西密码,2012,0.0,https://www.themoviedb.org/tv/196171,https://image.tmdb.org/t/p/original/cE10zSpePH4aVS0FJwsbjEHU9ko.jpg,"War & Politics, Drama",,"Zong Fengyan, Pang Guochang, Gua Ah-leh, Xiu Zongdi, Yang Qiming",
The Last Post,2017,6.625,https://www.themoviedb.org/tv/74253,https://image.tmdb.org/t/p/original/iQPE4wB39N4oYM0dctVeI1bqAb5.jpg,"Drama, War & Politics",Peter Moffat,"Jessie Buckley, Stephen Campbell Moore, Amanda Drew, Ben Miles, Jeremy Neumark Jones","Drama series set in the mid-sixties, in which a unit of Royal Military Police officers and their families deal with the challenges of politics, love and war in British-controlled Aden."
Shangri-la,2011,0.0,https://www.themoviedb.org/tv/89296,https://image.tmdb.org/t/p/original/w6PmFWtPOwX5ibGYUmEDVvBSR6z.jpg,"War & Politics, Drama",,"Wang Like, Jonathan Kos-Read, Jin Sha, Hu Ge",
The Saboteurs,2015,7.23,https://www.themoviedb.org/tv/61836,https://image.tmdb.org/t/p/original/suKrjsnOV6BGufvWYWXN8ZaLtAt.jpg,"Drama, War & Politics","Per-Olav Sørensen, Petter Rosenlund","Eirik Evjen, Anna Friel, Mads Sjøgård Pettersen, Andreas Döhler, Robert Hunger-Bühler","When the Nazis secure a heavy water plant to realize their plan to create an atomic bomb, the Norwegian Allies struggle to sabotage the operation."
Военная разведка: Северный фронт,2012,7.0,https://www.themoviedb.org/tv/108498,https://image.tmdb.org/t/p/original/sJcS14yhKH5r5a8nVL8wpWAFiTY.jpg,"Action & Adventure, War & Politics",,,
Imjin War 1592,2016,8.0,https://www.themoviedb.org/tv/67857,https://image.tmdb.org/t/p/original/zC5uKLvS1mXCRQrOqkncoa6wylB.jpg,"Documentary, War & Politics",,"Choi Soo-jong, Cho Jae-wan, Hiromitsu Takeda, Pak Ton-ha, Kim Eung-soo",
Dian West in 1944,2010,0.0,https://www.themoviedb.org/tv/127083,https://image.tmdb.org/t/p/original/bNhg8xXTKsPTewpFw2pssLZZi2y.jpg,"Drama, War & Politics",,"Wang Xuebing, Liu Jia, Ning Sun, Liu Xiaoning, Song Yuncheng",
A Spy Among Friends,2022,6.654,https://www.themoviedb.org/tv/138624,https://image.tmdb.org/t/p/original/jWB27W5tuNiRBJbVIbxI68q0buP.jpg,"War & Politics, Drama","Ben Macintyre, Alexander Cary","Guy Pearce, Damian Lewis, Anna Maxwell Martin, Stephen Kunken, Adrian Edmondson","Follow the defection of notorious British intelligence officer and KGB double agent, Kim Philby, through the lens of his complex relationship with MI6 colleague and close friend, Nicholas Elliott."
猎金行动,2018,0.0,https://www.themoviedb.org/tv/217894,https://image.tmdb.org/t/p/original/4fPJhYobO66ZSdVAGTB4z9BVqiZ.jpg,"Drama, War & Politics",,"Gao Ziqi, Zhao Wenqi, Cao Lei, Yang Meng",
На рубеже. Ответный удар,2014,5.0,https://www.themoviedb.org/tv/99551,https://image.tmdb.org/t/p/original/ukO0x12ErsplsB7973dgI8usrc1.jpg,"Action & Adventure, War & Politics",,"Andrey Fedortsov, Nikolay Chindyaykin, Rodion Antonkin, Irina Anufrieva, Evgeniy Chmerenko",
King and Queen,1998,0.0,https://www.themoviedb.org/tv/70160,https://image.tmdb.org/t/p/original/bgjtObAosrSK8ZX265apXTw4lKo.jpg,"Drama, War & Politics",Jung Ha-yeon,"Chae Shi-ra, Ahn Jae-mo, Jeong Tae-woo, Choi Jong-won, Lim Dong-jin","This drama depicts the power struggle between various members of the royal family between the reigns of King Sejong and Yeonsangun, for the ultimate prize: the throne."
Shadow Lines,2019,7.3,https://www.themoviedb.org/tv/93891,https://image.tmdb.org/t/p/original/r4pO2n6Xp3HUjHnmd4TdwI7TzSK.jpg,"Drama, War & Politics","Katri Manninen, Kirsti Manninen","Emmi Parviainen, Olavi Uusivirta, Sampo Sarkola, Katja Küttner, Hannu-Pekka Björkman","During the 1950s, Helsinki was the focal point of the Cold War, as global powers and their intelligence agencies coalesced in the small neutral country that stood between the East and the West. Shadow Lines is an international spy thriller that follows a secret intelligence team whose mission is to defend the independence of Finland no matter the cost."
Снайперы: Любовь под прицелом,2012,7.0,https://www.themoviedb.org/tv/108502,https://image.tmdb.org/t/p/original/bupspqPBgjfYJ5bp3tZstceaHgn.jpg,"Drama, War & Politics",Zinoviy Royzman,"Tatyana Arntgolts, Valeriya Lanskaya, Svetlana Ustinova, Aleksandr Ustyugov, Yuriy Nazarov",
Carlos,2010,7.5,https://www.themoviedb.org/tv/41693,https://image.tmdb.org/t/p/original/xvKyxoAgPbytXZvAtZdKNZAoCEB.jpg,"Drama, Crime, War & Politics","Daniel LeConte, Olivier Assayas","Edgar Ramírez, Alexander Scheer, Nora Waldstätten, Alejandro Arroyo, Ahmad Kaabour","The story of the Venezuelan Ilich Ramirez Sanchez known as ""Carlos"", who was, for almost twenty years, one of the most wanted terrorists in the world."
The Lesson,2022,6.227,https://www.themoviedb.org/tv/155319,https://image.tmdb.org/t/p/original/Arbgu9JZXuuDfua9MLFF1IdpIzt.jpg,"Drama, War & Politics",Dikla Keidar,"Maya Landsmann, Doron Ben-David, Alma Zack, Dvir Benedek, Ronit Apel","In a sleepy high school in Kfar Sava, in a Citizenship class, 12th-grader Lianne and her teacher Amir get into a heated political confrontation that gets out of hand and soon reaches personal and painful places."
